datadate,tic,name,current_assets,accounts_payable,long_term_debt,current_liabilities,preferred_stock,cost_of_goods_sold,nonoperating_income,operating_income,sales,income_taxes,interest_and_expense,depreciation_and_amortization,equity_in_net_loss,inventory_decrease,capital_expenditures,short_term_investments_change
20201231,PRMRF,PARAMOUNT RESOURCES LTD,114.915,152.756,825.231,217.266,0.0,269.478,78.923,-30.017,603.591,10.232,53.65,297.278,0.0,0.0,220.775,0.0
20201231,OBE,OBSIDIAN ENERGY LTD,58.9,74.1,5.6,547.6,0.0,880.1,-5.7,-718.5,309.7,0.0,37.2,134.2,0.0,0.0,57.2,0.0
20201231,PFBOF,PFB CORP,56.335,11.661,15.217,22.913,0.0,88.452,0.255,22.602,134.796,5.379,1.123,4.442,0.0,1.537,1.547,-1.109
20201231,LTRPA,LIBERTY TRIPADVISOR HOLDINGS,579.0,54.0,649.0,242.0,472.0,285.0,-41.0,-351.0,604.0,-152.0,41.0,168.0,0.0,0.0,55.0,0.0
20201231,PREKF,PRAIRIESKY ROYALTY LTD,27.7,1.6,1.6,69.7,0.0,2.5,0.0,39.3,171.4,6.1,1.5,104.5,0.0,0.0,9.4,0.0
20201231,MTNB,MATINAS BIOPHARMA HLDGS INC,61.555,0.35,3.328,3.567,3.798,24.074,1.766,-24.206,0.158,0.0,0.007,0.774,0.0,0.0,0.006,-40.661
20201231,KXSCF,KINAXIS INC,306.394,5.896,12.065,131.859,0.0,60.718,1.368,21.989,224.189,7.74,0.674,15.562,0.0,0.0,14.439,-0.058
20201231,WIPKF,WINPAK LTD,781.153,36.53,13.009,68.006,0.0,542.575,1.317,146.818,852.493,38.8,0.42,46.289,0.0,-5.162,51.282,0.0
20201231,SDURF,STROUD RESOURCES LTD,4.386,0.063,0.0,0.068,0.0,0.24,0.009,-0.457,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,YRBAF,YORBEAU RESOURCES INC  -CL A,1.631,0.275,0.052,0.606,0.0,2.692,0.294,-1.877,0.851,0.0,0.015,0.036,0.0,0.0,0.929,0.0
20201231,LSDAF,LASSONDE INDUSTRIES INC-CL A,440.649,214.095,204.81,290.229,0.0,1390.119,-0.631,153.796,1980.925,32.718,17.34,65.163,-0.808,26.547,36.46,0.0
20201231,JRNGF,JOURNEY ENERGY INC,17.45,16.198,60.376,41.564,0.0,105.921,0.098,-81.328,72.317,-0.97,12.511,41.168,0.0,0.0,7.103,0.0
20201231,CNLFF,CANLAN ICE SPORTS CORP,17.523,1.518,57.463,20.021,0.0,39.691,2.533,-13.386,39.259,-1.89,3.771,7.951,0.0,0.208,1.453,0.0
20201231,SAGE,SAGE THERAPEUTICS INC,2122.37,3.691,19.438,67.204,0.0,487.601,9.847,623.969,1114.2,0.0,0.0,2.63,0.0,0.0,0.345,443.029
20201231,IRMD,IRADIMED CORP,63.736,0.657,2.459,4.917,0.0,7.539,0.139,1.944,31.717,-1.986,0.0,1.339,0.0,-0.283,0.443,0.884
20201231,HSDT,HELIUS MEDICAL TECHNOLOGIES,4.685,0.747,0.032,2.424,0.0,0.269,0.2,-14.092,0.661,0.0,0.0,0.482,0.0,0.004,0.063,0.0
20201231,ZSAN,ZOSANO PHARMA CORP,35.716,1.884,9.858,14.511,0.0,31.556,1.073,-32.758,0.224,0.0,1.684,1.426,0.0,0.0,8.487,0.0
20201231,LNTH,LANTHEUS HOLDINGS INC,184.225,16.284,215.2,80.504,0.0,168.685,2.198,15.593,339.41,1.994,9.479,24.808,0.0,-8.459,12.474,0.0
20201231,XENT,INTERSECT ENT INC,118.167,6.042,81.386,44.247,0.0,20.565,-2.331,-56.768,80.554,-0.416,2.752,3.402,0.0,6.578,0.873,-4.95
20201231,ATRA,ATARA BIOTHERAPEUTICS INC,523.273,7.118,13.19,82.901,0.0,0.0,2.507,-309.052,0.0,0.015,0.06,8.41,0.0,0.0,4.513,-116.215
20201231,OCUL,OCULAR THERAPEUTIX INC,246.16,2.709,48.791,26.664,0.0,77.477,-86.021,-62.847,17.403,0.0,6.768,2.773,0.0,-0.247,0.841,0.0
20201231,ADVM,ADVERUM BIOTECHNOLOGIES,434.438,2.81,26.235,20.871,0.0,113.792,1.557,-117.95,0.0,1.114,0.0,4.158,0.0,0.0,11.844,-268.323
20201231,VKTX,VIKING THERAPEUTICS INC,256.104,3.988,0.029,12.129,0.0,0.0,3.273,-42.662,0.0,0.0,0.106,0.383,0.0,0.0,0.0,41.567
20201231,RWLK,REWALK ROBOTICS LTD,25.248,2.268,0.923,4.668,0.0,1.919,0.009,-12.004,4.393,0.051,0.93,0.285,0.0,-0.469,0.073,0.0
20201231,AXDX,ACCELERATE DIAGNOSTICS INC,81.987,1.29,148.933,6.969,0.0,3.906,1.047,-63.3,11.165,0.005,15.55,14.165,0.0,-1.356,1.362,14.968
20201231,LOCO,EL POLLO LOCO HOLDINGS INC,31.669,7.472,243.15,66.412,0.0,329.512,-0.328,39.088,426.087,5.651,3.292,17.13,0.0,-0.092,6.69,0.0
20201231,ABMC,AMERICAN BIO MEDICA CORP,1.18,0.577,1.161,2.021,0.0,2.83,0.002,-0.621,4.147,0.002,0.175,0.096,0.0,0.117,0.004,0.0
20201231,ATY,ACUITYADS HOLDINGS INC,56.421,23.233,10.725,29.657,0.0,50.809,-0.138,5.173,104.894,1.498,1.663,8.894,0.0,0.0,4.924,0.0
20201231,ICD,INDEPENDENCE CONTRACT DRLLNG,27.442,4.072,139.362,22.432,0.0,65.367,-0.723,-39.352,83.418,-0.147,14.627,44.907,0.0,0.117,14.229,0.0
20201231,CYTO,ALTAMIRA THERAPEUTICS LTD,12.893,0.802,0.0,3.363,0.0,0.0,-3.111,-5.863,0.193,-0.023,0.15,0.022,0.0,0.0,0.0,0.0
20201231,VBLT,VASCULAR BIOGENICS LTD,31.993,1.96,2.029,7.459,0.0,0.394,0.363,-24.483,0.922,0.0,0.105,1.194,0.0,0.0,0.051,9.942
20201231,PTVRF,PETRO-VICTORY ENERGY CORP,1.991,1.246,2.017,4.952,0.0,2.308,0.304,-2.037,0.297,0.129,0.359,0.026,0.0,0.0,0.039,0.0
20201231,CFRX,CONTRAFECT CORP,46.655,1.806,2.959,6.06,0.0,0.0,6.084,-34.24,0.0,0.0,0.0,0.168,0.0,0.0,0.0,-27.405
20201231,VICR,VICOR CORP,316.932,14.121,2.968,40.513,0.0,154.073,1.093,17.368,296.576,0.539,0.0,11.056,0.0,-8.049,28.653,-50.166
20201231,PBLA,PANBELA THERAPEUTICS INC,9.757,0.554,0.0,1.365,0.0,0.0,0.605,-5.754,0.0,-0.295,0.017,0.0,0.0,0.0,0.0,0.0
20201231,UGEIF,UGE INTERNATIONAL LTD,3.051,1.217,3.77,6.691,0.0,0.931,0.1,-3.235,1.439,0.091,0.421,0.055,0.0,0.0,1.814,0.256
20201231,KPRX,KIORA PHARMACEUTICALS INC,1.81,0.435,0.314,1.772,0.0,7.778,0.023,-7.799,0.012,0.012,0.004,0.033,0.0,0.0,0.02,0.0
20201231,FCUV,FOCUS UNIVERSAL INC,1.007,0.216,0.244,0.527,0.0,1.395,0.152,-2.704,1.679,0.0,0.004,0.162,0.0,0.021,0.001,0.0
20201231,AVNS,AVANOS MEDICAL INC,467.2,67.6,233.3,166.3,0.0,294.1,-28.8,46.3,714.8,-33.3,14.4,42.9,0.0,-21.8,20.2,0.0
20201231,NNUP,NOCOPI TECHNOLOGIES INC,3.066,0.006,0.116,0.265,0.0,1.102,0.018,0.479,2.659,-0.018,0.007,0.022,0.0,-0.197,0.039,0.0
20201231,CRC,CALIFORNIA RESOURCES CORP,329.0,212.0,632.0,473.0,0.0,2531.0,-16.0,-1825.0,1559.0,0.0,225.0,590.0,0.0,0.0,47.0,0.0
20201231,RDGA,RIDGEFIELD ACQUISITION CORP,0.003,0.001,0.0,0.343,0.0,0.0,-0.003,-0.042,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0
20201231,LSTR,LANDSTAR SYSTEM INC,1208.175,380.505,67.215,806.137,0.0,3298.493,0.0,283.619,4136.38,56.891,3.953,45.855,0.0,0.0,30.626,0.131
20201231,UNVR,UNIVAR SOLUTIONS INC,2451.9,765.1,2602.4,1407.0,0.0,6262.8,-116.1,393.3,8265.0,6.1,122.5,229.4,0.0,126.0,111.3,0.0
20201231,PRQR,PROQR THERAPEUTICS NV,96.456,0.266,38.43,12.417,0.0,59.624,-2.51,-51.07,11.393,0.15,2.459,2.839,-0.388,0.0,1.114,0.0
20201231,CREX,CREATIVE REALITIES INC,7.027,1.661,8.842,7.333,0.0,9.336,0.085,-4.654,17.457,-0.158,1.023,1.474,0.0,-1.972,0.657,0.0
20201231,ELST,ELECTRONIC SYSTEM TECH INC,1.761,0.021,0.2,0.085,0.0,0.609,0.011,-0.224,1.225,0.0,0.0,0.007,0.0,0.191,0.0,0.15
20201231,AFMD,AFFIMED NV,181.771,9.626,0.859,80.793,0.0,75.444,-7.102,-42.603,34.185,0.001,0.231,1.344,0.0,0.06,0.52,10.181
20201231,WAVD,WAVEDANCER INC,3.443,0.104,0.357,1.804,0.0,11.682,0.001,0.412,13.903,0.0,0.0,0.012,0.0,0.0,0.064,0.0
20201231,RNSFF,RENAISSANCE OIL CORP,14.055,15.898,4.424,18.669,0.0,1.345,-15.899,-3.285,2.886,0.0,0.687,0.258,-15.841,0.0,0.751,0.0
20201231,EMHTF,EMERALD HEALTH THERAPEUTICS,55.041,6.296,3.504,22.664,0.0,10.204,-34.546,-18.853,11.74,0.196,1.457,4.82,3.131,3.599,2.917,0.0
20201231,XENE,XENON PHARMACEUTICALS INC,181.783,3.041,3.05,14.781,7.732,62.823,3.679,-31.301,32.166,-0.257,0.484,0.644,0.0,0.0,2.637,-14.187
20201231,VGGOF,GREENHAWK RESOURCES INC,7.86,0.103,0.021,0.278,0.0,0.0,-0.3,-3.312,0.0,0.0,1.586,0.057,0.0,0.0,0.0,7.306
20201231,BSGM,BIOSIG TECHNOLOGIES INC,29.337,0.0,0.001,5.108,0.105,0.0,0.044,-59.184,0.0,0.0,0.0,0.55,0.0,-0.287,0.087,0.0
20201231,TUSK,MAMMOTH ENERGY SERVICES INC,464.748,40.316,100.681,128.598,0.0,232.021,36.365,-60.247,313.076,-12.169,5.397,96.507,0.6,5.103,6.837,-1.75
20201231,VIVE,VIVEVE MEDICAL INC,12.843,0.881,4.943,4.215,0.0,3.888,-0.672,-18.495,5.479,0.0,0.91,1.297,-0.383,1.36,0.781,0.0
20201231,CHRS,COHERUS BIOSCIENCES INC,767.479,15.201,413.971,145.653,0.0,316.617,0.554,143.019,462.524,3.463,21.166,2.888,0.0,-36.188,7.231,0.155
20201231,GLBXF,GLOBEX MINING ENTERPRISES,10.817,0.147,0.051,0.186,0.0,3.025,1.45,4.341,7.399,0.011,0.0,0.033,-0.001,0.0,0.024,1.246
20201231,TLCC,TWINLAB CONSOLIDATED HLDGS,17.345,4.712,5.068,132.032,0.0,54.333,0.011,-5.408,66.349,0.038,8.954,1.934,0.0,-0.231,0.02,0.0
20201231,MRMD,MARIMED INC,21.043,5.045,30.292,23.227,14.725,17.388,-0.095,15.513,50.895,2.067,9.81,2.182,0.0,-5.611,4.688,0.0
20201231,IRO.,INTER-ROCK MINERALS INC,11.544,4.786,5.85,7.945,0.0,45.886,0.0,2.015,55.548,0.339,0.4,1.7,0.0,-0.298,0.494,0.0
20201231,KWGBF,KWG RESOURCES INC,0.021,0.5,0.081,4.017,0.0,0.0,-0.067,-1.335,0.0,0.0,0.21,0.014,0.0,0.0,0.0,0.0
20201231,NVRO,NEVRO CORP,753.106,23.109,158.46,239.165,0.0,103.152,2.861,-58.652,362.048,0.868,21.806,8.186,0.0,2.523,6.025,-371.343
20201231,MAZ.H,MAZARIN INC,6.581,1.058,0.0,3.335,0.0,0.95,1.37,-1.355,0.847,-2.007,0.0,0.012,0.0,0.0,0.002,-0.331
20201231,BZDLF,KINCORA COPPER LTD,4.805,0.765,0.0,0.832,0.0,30.667,-0.065,-32.627,0.0,0.0,0.0,0.0,0.0,0.0,3.193,0.0
20201231,CCRC,CHINA CUSTOMER RELATNS  CTRS,114.871,4.576,7.636,40.806,0.0,184.655,4.359,23.817,240.316,3.069,0.176,4.071,0.0,0.0,5.335,0.0
20201231,PYPD,POLYPID LTD,47.2,0.974,0.0,2.877,0.0,0.0,-10.58,-26.272,0.0,0.0,0.017,1.012,0.0,0.0,0.781,-17.472
20201231,VERB,VERB TECHNOLOGY CO INC,3.668,5.097,4.401,16.875,3.065,4.801,0.676,-24.737,9.965,0.001,0.894,2.055,0.0,0.02,0.317,0.0
20201231,WK,WORKIVA INC,633.085,2.843,323.361,281.794,0.0,85.881,3.077,-37.802,351.594,-0.291,13.964,13.185,0.0,0.0,1.873,-101.581
20201231,DPDW,DEEP DOWN INC,8.922,1.988,2.199,4.842,0.0,7.232,0.0,-1.064,12.977,0.013,0.007,1.082,0.0,0.438,0.171,0.0
20201231,CRBP,CORBUS PHARMACEUTICALS HLDGS,92.075,7.381,25.122,31.898,0.0,125.623,12.668,-122.81,3.937,0.0,1.127,1.694,0.0,0.0,0.484,0.0
20201231,SIEN,SIENTRA INC,129.272,6.504,66.523,70.66,0.0,28.208,-10.143,-59.442,71.241,0.033,9.461,8.441,0.0,-12.808,4.037,0.0
20201231,SYNH,SYNEOS HEALTH INC,1738.012,113.684,3155.336,1577.331,0.0,3398.142,-7.492,352.799,4415.777,10.871,91.145,222.352,0.0,0.0,50.01,0.0
20201231,UPLD,UPLAND SOFTWARE INC,317.54,5.395,526.829,121.42,0.0,88.201,-0.111,3.262,291.778,-4.234,31.529,51.848,0.0,0.0,1.114,0.0
20201231,DIIBF,DOREL INDUSTRIES INC,1089.642,400.98,266.255,893.654,0.0,2139.483,0.0,115.464,2762.485,48.931,44.696,98.088,0.0,94.254,21.021,0.0
20201231,MCF,CONTANGO OIL & GAS CO,46.806,38.05,14.993,89.536,0.0,237.247,35.722,-191.475,112.92,0.747,5.022,35.967,0.027,-0.256,21.702,0.0
20201231,AZZUF,AZARGA URANIUM CORP,2.46,0.526,0.064,0.643,0.0,0.0,-0.284,-1.583,0.0,0.165,0.109,0.04,0.0,0.0,1.165,0.0
20201231,FND,FLOOR & DECOR HLDGS,1040.456,417.898,1148.282,698.836,0.0,1300.766,1.217,213.525,2425.788,12.224,9.606,91.64,0.0,-72.135,212.448,0.0
20201231,MOMO,HELLO GROUP INC -ADR,1787.466,106.424,729.695,382.961,0.0,1181.566,96.203,350.386,2286.164,114.98,12.002,55.731,-6.47,0.0,18.89,704.145
20201231,UNIR,UNIROYAL GLOBAL ENGINEERED,31.567,7.345,20.188,35.37,0.0,50.063,-0.173,-2.962,60.218,-1.276,1.582,2.374,0.0,1.415,1.369,0.0
20201231,UFAB,UNIQUE FABRICATING INC,46.14,10.892,11.91,63.797,0.0,97.055,0.157,-4.813,120.214,-3.784,3.608,7.274,0.0,1.096,2.425,0.0
20201231,HMTXF,HEMOSTEMIX INC,2.321,3.247,0.0,3.422,0.0,0.0,-0.109,-7.466,0.0,0.0,0.113,0.002,0.0,0.0,0.0,0.0
20201231,SND,SMART SAND INC,112.086,3.268,49.465,37.263,0.0,83.2,0.482,-7.171,122.34,-12.98,2.091,23.028,0.0,4.738,8.62,0.0
20201231,NRXCF,NEUTRISCI INTERNATIONAL INC,0.314,0.582,0.0,0.618,0.0,0.08,-0.007,-1.945,0.075,0.0,0.001,0.027,0.0,0.071,0.11,0.0
20201231,EWLU,MERION INC,0.356,0.113,0.641,0.912,0.0,0.454,0.021,-1.83,0.439,0.0,0.156,0.249,0.0,0.036,0.0,0.0
20201231,VEI,VINE ENERGY INC,114.552,58.538,1224.741,168.49,0.0,140.301,0.0,-124.434,378.675,0.217,114.739,364.304,0.0,0.0,252.608,0.0
20201231,CRON,CRONOS GROUP INC,1372.172,42.102,8.492,206.834,0.0,68.379,143.331,-169.659,46.719,1.347,0.186,7.045,-4.51,-28.094,31.412,95.404
20201231,AAU,ALMADEN MINERALS LTD,3.665,0.448,2.879,0.583,0.0,0.0,1.755,-4.437,0.0,0.0,0.447,0.14,0.0,0.0,1.758,0.0
20201231,PIRS,PIERIS PHARMACEUTICALS INC,75.721,1.787,15.932,22.145,0.0,61.144,-3.145,-33.921,29.323,0.164,0.0,2.311,0.0,0.0,2.726,41.938
20201231,ZI,ZOOMINFO TECHNO INC,454.2,8.6,778.5,320.8,2.2,74.9,15.4,59.9,476.2,4.7,69.3,79.8,0.0,0.0,16.8,-30.6
20201231,ESTE,EARTHSTONE ENERGY INC,34.733,33.724,116.845,55.494,0.035,63.794,60.503,-66.149,144.523,-0.112,5.232,118.669,0.0,0.0,88.211,0.0
20201231,SHAK,SHAKE SHACK INC,203.186,23.487,347.322,109.705,0.003,434.676,-3.337,-40.89,522.867,0.057,0.815,50.245,0.0,-0.667,69.038,-0.359
20201231,TCON,TRACON PHARMACEUTICALS INC,36.914,1.725,1.543,10.543,0.0,16.211,-0.007,-16.223,0.0,0.0,0.545,0.012,0.0,0.0,0.005,-3.998
20201231,AVGR,AVINGER INC,27.895,0.694,12.657,7.462,0.0,5.246,0.09,-17.404,8.761,0.0,1.692,1.065,0.0,-0.49,0.0,0.0
20201231,INOV,INOVALON HOLDINGS INC,323.076,52.998,944.14,164.278,0.0,167.824,-0.072,75.425,667.524,-7.118,56.177,119.668,0.0,0.0,66.717,0.0
20201231,HTGM,HTG MOLECULAR DIAGNOSTICS,32.871,1.349,8.985,7.236,0.0,2.645,0.277,-19.537,8.549,0.014,1.025,1.698,0.0,-0.257,0.454,19.185
20201231,SIAF,SINO AGRO FOOD INC,128.072,2.665,0.0,41.193,0.0,-0.341,-132.682,1.613,9.892,0.0,0.0,7.798,-28.189,0.251,0.0,0.0
20201231,CWBR,COHBAR INC,21.429,0.728,0.349,3.072,0.0,0.0,0.041,-13.2,0.0,0.0,0.815,0.198,0.0,0.0,0.026,-18.123
20201231,TRMB,TRIMBLE INC,1281.4,143.2,1400.6,1311.3,0.0,1257.9,40.6,472.6,3147.7,4.4,77.6,197.5,39.4,-5.0,56.8,0.0
20201231,CKX,CKX LANDS INC,7.073,0.111,0.0,0.342,0.0,0.039,0.413,0.025,0.672,0.099,0.0,0.003,0.0,0.0,0.009,2.693
20201231,NVTA,INVITAE CORP,453.932,25.203,439.653,121.745,0.0,162.304,1.395,-353.34,279.598,-112.1,29.766,56.254,0.0,-7.832,22.865,10.061
20201231,GRNQ,GREENPRO CAPITAL CORP,1.612,0.703,1.377,5.023,0.0,0.36,0.297,-2.905,2.255,0.0,1.024,0.522,0.0,0.0,0.003,0.0
20201231,BLPH,BELLEROPHON THERAPEUTICS INC,48.08,3.725,0.956,10.433,0.0,0.0,-0.277,-20.976,0.0,-2.125,0.3,0.147,0.0,0.0,0.0,0.0
20201231,AUID,IPSIDY INC,4.404,0.311,6.346,2.948,0.0,0.662,0.068,-7.251,2.141,0.037,1.631,1.703,0.0,-0.109,0.0,0.0
20201231,EXPO,EXPONENT INC,366.832,3.279,14.343,117.308,0.0,299.122,13.687,81.019,399.9,14.384,0.0,6.871,0.0,0.0,4.987,10.011
20201231,GDDY,GODADDY INC,1291.3,51.0,3256.8,2314.2,0.0,1477.7,-1.6,305.8,3316.7,-1.3,91.3,202.7,0.0,0.0,66.5,23.7
20201231,FRTA,FORTERRA INC,486.543,134.144,1080.649,278.9,0.0,1169.637,12.7,160.203,1594.506,8.46,79.89,96.095,11.291,15.683,34.019,0.0
20201231,RKDA,ARCADIA BIOSCIENCES INC,31.696,0.726,7.494,6.314,0.0,4.537,7.31,-21.525,8.034,-0.124,0.047,1.71,0.0,-9.751,2.335,16.958
20201231,VRAY,VIEWRAY INC,224.425,9.984,65.983,56.911,0.0,54.594,1.376,-105.977,57.017,0.0,3.307,6.482,0.0,12.613,6.183,0.0
20201231,SEDG,SOLAREDGE TECHNOLOGIES INC,1719.341,162.051,636.1,436.099,0.0,965.765,31.668,140.945,1459.271,23.344,10.563,35.019,0.0,-149.661,126.79,-29.485
20201231,INUV,INUVO INC,14.532,4.048,0.632,8.729,0.0,5.059,-0.036,-8.05,44.64,0.0,0.253,3.617,0.0,0.0,1.185,0.0
20201231,OPGN,OPGEN INC,16.888,1.869,20.918,7.372,0.0,1.513,-0.845,-21.494,4.214,0.133,3.399,2.334,0.0,-0.41,0.13,0.0
20201231,KRNT,KORNIT DIGITAL LTD,477.53,32.016,18.688,89.627,0.0,101.011,3.855,-5.63,193.331,1.552,0.357,4.711,0.0,-15.827,13.489,-129.804
20201231,BLD,TOPBUILD CORP,936.405,331.71,737.145,496.477,0.0,1907.116,0.733,359.423,2718.038,76.067,32.456,63.901,0.0,-11.843,40.938,0.0
20201231,BIOL,BIOLASE INC,35.11,2.651,17.96,11.223,0.118,16.108,4.194,-17.208,22.78,0.128,2.359,0.83,0.0,-0.871,0.096,0.0
20201231,EVA,ENVIVA INC,195.451,15.208,962.795,162.154,0.0,676.579,-0.605,95.424,875.079,0.069,48.791,79.376,0.0,0.825,100.106,0.0
20201231,XBIT,XBIOTECH INC,325.875,2.491,0.0,3.984,0.0,32.31,5.952,-18.276,43.997,-1.606,0.0,2.238,0.0,0.0,3.727,0.0
20201231,KMPH,KEMPHARM INC,8.382,1.174,69.658,7.536,0.0,17.796,-0.095,-4.781,13.288,-0.034,7.09,2.578,0.0,0.0,0.033,0.0
20201231,AQSZF,AEQUUS PHARMACEUTICALS INC,2.768,0.161,2.177,0.384,0.0,2.927,0.001,-0.545,2.593,0.0,0.52,0.211,0.0,-0.118,0.012,0.0
20201231,STQN,STRATEGIC ACQUISITIONS INC,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,BSM,BLACK STONE MINERALS LP,66.521,3.407,121.0,39.947,298.361,108.526,24.163,112.879,342.751,0.0,10.408,84.193,0.0,0.0,4.816,0.0
20201231,ECLMF,ECOLOMONDO CORP,4.446,2.5,21.815,6.551,0.0,0.0,0.098,-1.981,0.0,-0.088,0.081,0.755,0.0,0.0,16.74,0.0
20201231,OPRX,OPTIMIZERX CORP,32.859,0.618,0.326,10.028,0.0,19.208,0.069,-2.136,43.313,0.0,0.0,1.971,0.0,0.0,0.068,0.0
20201231,CDAY,CERIDIAN HCM HOLDING,4122.6,38.9,694.2,3863.9,0.0,449.4,-2.2,24.2,842.5,-16.0,25.6,53.0,0.0,0.0,59.8,0.0
20201231,COLL,COLLEGIUM PHARMACEUTICAL INC,277.888,10.016,218.359,239.451,0.0,69.5,0.232,56.232,310.016,0.83,28.882,70.522,0.0,-8.27,5.546,0.0
20201231,IFNY,INFINITY ENERGY RESOURCES,0.086,1.19,0.0,6.91,0.0,0.0,0.001,-0.316,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0
20201231,RCPUF,RECIPE UNLIMITED CORP,278.361,137.957,1090.803,427.927,0.0,354.536,13.435,-21.563,864.577,-16.208,59.382,107.057,1.621,-4.94,28.277,0.0
20201231,SHOP,SHOPIFY INC,6877.756,168.72,902.844,438.332,0.0,1355.926,159.296,121.776,2929.491,-79.145,9.085,78.816,0.0,0.0,41.733,-1878.802
20201231,TTTGF,TITANIUM TRANSPORTATION GP,44.516,12.275,48.343,35.88,0.0,172.059,1.941,9.762,200.742,2.6,2.837,13.332,0.0,0.0,0.06,0.0
20201231,ADRNY,KONINKLIJKE AHOLD DELHAIZE,10761.686,8190.597,14832.275,15443.405,0.0,59196.506,45.804,5169.901,90085.728,398.983,603.898,3428.118,26.518,-106.074,3205.121,-71.118
20201231,NOK,NOKIA OYJ,21956.106,3825.895,6914.094,14176.545,0.0,14624.948,53.037,2231.17,26342.506,3924.737,371.259,1364.497,26.518,666.578,577.38,-1242.753
20201231,BZUN,BAOZUN INC,1393.654,64.147,324.612,334.196,0.0,826.977,18.09,76.321,1346.903,19.445,10.062,26.926,0.832,-36.167,16.899,-66.403
20201231,JADSF,JADESTONE ENERGY PLC,141.912,10.131,13.305,62.418,0.0,155.793,8.224,-73.839,217.938,2.94,6.343,90.954,0.0,-14.071,19.458,0.0
20201231,CRCUF,CANAGOLD RESOURCES LTD,7.737,0.324,0.02,0.39,0.0,0.876,0.78,-2.458,0.0,-0.009,0.039,0.048,0.0,0.0,0.797,0.296
20201231,DORM,DORMAN PRODUCTS INC,922.931,117.878,37.083,322.645,0.0,679.33,0.065,157.88,1092.748,28.866,13.2,32.307,1.3,-12.334,15.45,0.0
20201231,VTIFF,VALDOR TECHNOLOGY INTL INC,0.044,0.429,0.0,1.643,0.0,0.196,0.0,-0.068,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201231,GDIFF,GDI INTEGRATED FACILITY SVCS,354.895,165.434,150.506,238.94,0.0,1105.8,-11.993,56.877,1411.611,21.316,10.047,42.031,0.0,-3.439,13.757,0.0
20201231,ATXS,ASTRIA THERAPEUTICS INC,46.325,1.544,0.397,6.39,0.0,0.0,0.135,-37.035,0.0,0.0,0.0,0.0,0.0,0.0,0.033,6.333
20201231,GKOS,GLAUKOS CORP,469.442,4.371,270.81,49.702,0.0,34.719,5.354,-93.753,224.959,-11.966,14.115,40.587,0.0,1.962,6.935,-196.305
20201231,AXAS,ABRAXAS PETROLEUM CORP/NV,24.051,14.869,4.049,219.319,0.0,208.832,42.85,-199.418,43.043,0.0,23.846,28.772,0.0,0.0,12.557,0.0
20201231,IONS,IONIS PHARMACEUTICALS INC,2130.707,17.199,539.112,583.25,0.0,46.318,47.04,-82.082,729.264,316.734,44.99,19.738,0.0,-1.261,35.12,315.525
20201231,GPP,GREEN PLAINS PARTNERS LP,17.994,4.399,29.835,119.082,0.0,25.861,0.664,49.208,83.345,0.212,8.513,5.765,0.664,0.0,0.162,0.0
20201231,CFMS,CONFORMIS INC,53.344,4.918,29.209,30.919,0.0,30.68,3.236,-25.114,68.761,0.042,2.373,4.366,0.0,-0.512,3.249,0.0
20201231,TTCM,TAUTACHROME INC,0.114,1.299,0.01,3.982,0.001,1.622,-0.216,-1.625,0.001,0.0,1.021,0.004,0.0,0.0,0.043,0.0
20201231,LCUT,LIFETIME BRANDS INC,421.293,66.095,368.71,180.07,0.0,470.771,1.31,46.374,769.169,9.866,19.421,26.438,1.31,-28.979,2.082,0.0
20201231,ALRM,ALARM.COM HOLDINGS INC,397.414,38.163,147.697,90.244,0.0,226.546,1.758,63.43,618.003,3.5,2.596,37.398,0.0,-10.647,16.141,0.0
20201231,FCFS,FIRSTCASH HOLDINGS INC,624.565,7.187,810.803,206.406,0.0,1282.303,0.656,195.945,1631.284,37.12,29.344,43.754,0.0,29.174,83.045,0.0
20201231,NTRA,NATERA INC,862.663,8.096,223.739,199.053,0.0,194.007,7.562,-215.277,391.005,0.098,15.082,8.762,0.0,-7.474,19.604,-311.857
20201231,IDXX,IDEXX LABS INC,1062.738,74.558,935.531,582.761,0.0,1039.72,0.586,722.024,2706.655,79.854,33.125,95.998,0.0,-18.885,106.958,0.0
20201231,AES,AES CORP (THE),5414.0,1156.0,18744.0,5362.0,0.0,5909.0,-612.0,2528.0,9660.0,216.0,1345.0,1068.0,-123.0,-20.0,1900.0,-26.0
20201231,TDOC,TELADOC HEALTH INC,1059.607,46.03,1432.66,332.649,0.0,389.132,0.0,-86.485,1093.962,-90.857,60.495,78.087,0.0,-24.732,4.024,2.496
20201231,KALU,KAISER ALUMINUM CORP,1121.4,86.1,869.9,158.3,0.0,941.3,-1.1,93.5,1172.7,10.0,41.9,54.2,0.0,25.6,51.9,78.5
20201231,VRTX,VERTEX PHARMACEUTICALS INC,8133.379,155.139,889.505,1877.533,0.0,626.785,318.659,2880.072,6205.683,405.151,58.151,109.515,0.0,-132.014,259.798,-59.054
